,production,hour
4521,463703.372,9
4522,509278.405,10
4523,525898.586,11
4524,513858.718,12
4525,495600.266,13
4526,444598.061,14
4527,368252.534,15
4528,277964.586,16
4529,162443.361,17
4530,86386.285,18
4531,30735.41,19
4532,0.0,20
4533,0.0,21
4534,0.0,22
4535,0.0,23
4536,0.0,0
4537,0.0,1
4538,0.0,2
4539,0.0,3
4540,9491.796,4
4541,96957.62,5
4542,232641.941,6
4543,362186.073,7
4544,455385.12,8
4545,512311.584,9
4546,520435.813,10
4547,494861.183,11
4548,431321.87,12
4549,372175.031,13
4550,301505.134,14
4551,227872.556,15
4552,172369.457,16
4553,113272.984,17
4554,58060.314,18
4555,23862.277,19
4556,0.0,20
4557,0.0,21
4558,0.0,22
4559,0.0,23
4560,0.0,0
4561,0.0,1
4562,0.0,2
4563,0.0,3
4564,9196.056,4
4565,96880.282,5
4566,237890.414,6
4567,384336.148,7
4568,500367.401,8
4569,578921.555,9
4570,629321.339,10
4571,643352.665,11
4572,623291.513,12
4573,564840.436,13
4574,480909.395,14
4575,377669.658,15
4576,276894.878,16
4577,161337.083,17
4578,84065.282,18
4579,29414.22,19
4580,0.0,20
4581,0.0,21
4582,0.0,22
4583,0.0,23
4584,0.0,0
4585,0.0,1
4586,0.0,2
4587,0.0,3
4588,1901.775,4
4589,35476.597,5
4590,91408.115,6
4591,155912.238,7
4592,216547.991,8
4593,274203.692,9
4594,301611.91,10
4595,320267.844,11
4596,320421.249,12
4597,304567.321,13
4598,269915.972,14
4599,223167.456,15
4600,171869.73,16
4601,112556.14,17
4602,57421.128,18
4603,14921.177,19
4604,0.0,20
4605,0.0,21
4606,0.0,22
4607,0.0,23
4608,0.0,0
4609,0.0,1
4610,0.0,2
4611,0.0,3
4612,2929.75,4
4613,38889.365,5
4614,89265.844,6
4615,153078.691,7
4616,212320.114,8
4617,260747.24,9
4618,337852.385,10
4619,393157.359,11
4620,420052.587,12
4621,391024.379,13
4622,343667.372,14
4623,279758.337,15
4624,196399.492,16
4625,121214.469,17
4626,55603.008,18
4627,13831.38,19
4628,0.0,20
4629,0.0,21
4630,0.0,22
4631,0.0,23
4632,0.0,0
4633,0.0,1
4634,0.0,2
4635,0.0,3
4636,317.186,4
4637,22909.218,5
4638,47789.637,6
4639,106872.541,7
4640,183264.305,8
4641,266592.85,9
4642,298597.577,10
4643,313957.787,11
4644,312737.712,12
4645,359321.369,13
4646,364032.47,14
4647,323235.357,15
4648,244618.438,16
4649,146920.982,17
4650,73787.319,18
4651,27510.833,19
4652,0.0,20
4653,0.0,21
4654,0.0,22
4655,0.0,23
4656,0.0,0
4657,0.0,1
4658,0.0,2
4659,0.0,3
4660,5128.562,4
4661,76800.971,5
4662,188148.917,6
4663,276384.044,7
4664,343323.392,8
4665,360534.577,9
4666,485729.873,10
4667,563552.262,11
4668,584972.003,12
4669,539469.891,13
4670,467523.304,14
4671,372107.819,15
4672,240999.758,16
4673,125016.577,17
4674,30370.019,18
4675,12848.974,19
4676,0.0,20
4677,0.0,21
4678,0.0,22
4679,0.0,23
4680,0.0,0
4681,0.0,1
4682,0.0,2
4683,0.0,3
4684,381.047,4
4685,31480.402,5
4686,85599.566,6
4687,148789.02,7
4688,209387.806,8
4689,258113.501,9
4690,299145.537,10
4691,317708.096,11
4692,317551.892,12
4693,299208.639,13
4694,269241.738,14
4695,223286.287,15
4696,220836.518,16
4697,156737.623,17
4698,75148.384,18
4699,27845.006,19
4700,0.0,20
4701,0.0,21
4702,0.0,22
4703,0.0,23
4704,0.0,0
4705,0.0,1
4706,0.0,2
4707,0.0,3
4708,1663.554,4
4709,59315.132,5
4710,188260.965,6
4711,265599.917,7
4712,299832.308,8
4713,262400.159,9
4714,340499.437,10
4715,396205.441,11
4716,422480.492,12
4717,365982.493,13
4718,296660.295,14
4719,224205.015,15
4720,147749.392,16
4721,81207.584,17
4722,30296.658,18
4723,5807.028,19
4724,0.0,20
4725,0.0,21
4726,0.0,22
4727,0.0,23
4728,0.0,0
4729,0.0,1
4730,0.0,2
4731,0.0,3
4732,0.0,4
4733,34856.087,5
4734,120101.351,6
4735,293178.128,7
4736,453408.899,8
4737,572223.583,9
4738,587396.809,10
4739,535545.887,11
4740,422851.111,12
4741,420856.84,13
4742,386348.54,14
4743,325095.938,15
4744,251758.556,16
4745,157415.142,17
4746,80717.461,18
4747,26245.909,19
4748,0.0,20
4749,0.0,21
4750,0.0,22
4751,0.0,23
4752,0.0,0
4753,0.0,1
4754,0.0,2
4755,0.0,3
4756,2241.214,4
4757,77436.166,5
4758,219011.268,6
4759,363954.693,7
4760,484604.926,8
4761,571427.343,9
4762,597347.034,10
4763,569155.718,11
4764,494389.115,12
4765,413948.985,13
4766,317419.735,14
4767,218131.525,15
4768,163585.255,16
4769,105838.096,17
4770,51769.626,18
4771,15128.26,19
4772,0.0,20
4773,0.0,21
4774,0.0,22
4775,0.0,23
4776,0.0,0
4777,0.0,1
4778,0.0,2
4779,0.0,3
4780,0.0,4
4781,32424.984,5
4782,81371.759,6
4783,145979.007,7
4784,206708.634,8
4785,257525.943,9
4786,338190.54,10
4787,396426.624,11
4788,424802.401,12
4789,468569.924,13
4790,447755.177,14
4791,375392.369,15
4792,252624.301,16
4793,143881.165,17
4794,67387.44,18
4795,14610.034,19
4796,0.0,20
4797,0.0,21
4798,0.0,22
4799,0.0,23
4800,0.0,0
4801,0.0,1
4802,0.0,2
4803,0.0,3
4804,0.0,4
4805,19147.563,5
4806,44244.487,6
4807,147050.747,7
4808,298317.315,8
4809,442650.385,9
4810,433988.282,10
4811,391523.644,11
4812,313363.213,12
4813,295837.132,13
4814,264279.456,14
4815,218523.056,15
4816,182543.265,16
4817,122582.656,17
4818,66780.361,18
4819,16786.122,19
4820,0.0,20
4821,0.0,21
4822,0.0,22
4823,0.0,23
4824,0.0,0
4825,0.0,1
4826,0.0,2
4827,0.0,3
4828,2335.859,4
4829,68533.326,5
4830,192481.955,6
4831,330993.454,7
4832,439644.568,8
4833,511870.617,9
4834,576527.323,10
4835,608773.407,11
4836,603797.695,12
4837,541717.884,13
4838,455598.604,14
4839,356371.628,15
4840,244012.48,16
4841,146763.779,17
4842,70115.833,18
4843,20917.838,19
4844,0.0,20
4845,0.0,21
4846,0.0,22
4847,0.0,23
4848,0.0,0
4849,0.0,1
4850,0.0,2
4851,0.0,3
4852,1885.827,4
4853,73217.749,5
4854,215566.018,6
4855,360444.115,7
4856,464497.205,8
4857,510907.363,9
4858,545431.18,10
4859,538283.487,11
4860,504165.016,12
4861,419812.202,13
4862,320780.898,14
4863,219878.122,15
4864,164555.656,16
4865,105358.099,17
4866,49799.777,18
4867,7917.826,19
4868,0.0,20
4869,0.0,21
4870,0.0,22
4871,0.0,23
4872,0.0,0
4873,0.0,1
4874,0.0,2
4875,0.0,3
4876,0.0,4
4877,28671.901,5
4878,78243.979,6
4879,142926.703,7
4880,205451.175,8
4881,264439.454,9
4882,442552.652,10
4883,558630.299,11
4884,597798.262,12
4885,547191.76,13
4886,467836.211,14
4887,368850.401,15
4888,254614.644,16
4889,146466.737,17
4890,70939.781,18
4891,20992.656,19
4892,0.0,20
4893,0.0,21
4894,0.0,22
4895,0.0,23
4896,0.0,0
4897,0.0,1
4898,0.0,2
4899,0.0,3
4900,0.0,4
4901,24746.818,5
4902,77875.42,6
4903,142686.267,7
4904,203874.833,8
4905,262192.032,9
4906,298287.635,10
4907,311582.205,11
4908,313418.138,12
4909,296253.112,13
4910,261162.278,14
4911,213985.72,15
4912,226856.826,16
4913,140836.963,17
4914,67358.888,18
4915,20289.422,19
4916,0.0,20
4917,0.0,21
4918,0.0,22
4919,0.0,23
4920,0.0,0
4921,0.0,1
4922,0.0,2
4923,0.0,3
4924,939.018,4
4925,63200.482,5
4926,203035.362,6
4927,349520.131,7
4928,471616.483,8
4929,561027.741,9
4930,610454.589,10
4931,624977.041,11
4932,605568.409,12
4933,557982.717,13
4934,479096.228,14
4935,375484.919,15
4936,254221.08,16
4937,140126.815,17
4938,67531.514,18
4939,18543.131,19
4940,0.0,20
4941,0.0,21
4942,0.0,22
4943,0.0,23
4944,0.0,0
4945,0.0,1
4946,0.0,2
4947,0.0,3
4948,915.947,4
4949,63988.549,5
4950,196774.317,6
4951,339718.746,7
4952,460530.949,8
4953,535726.252,9
4954,589589.185,10
4955,608916.306,11
4956,592939.735,12
4957,531527.616,13
4958,442040.602,14
4959,337657.886,15
4960,233211.464,16
4961,140280.869,17
4962,63759.412,18
4963,14488.644,19
4964,0.0,20
4965,0.0,21
4966,0.0,22
4967,0.0,23
4968,0.0,0
4969,0.0,1
4970,0.0,2
4971,0.0,3
4972,0.0,4
4973,25180.503,5
4974,72887.616,6
4975,117606.151,7
4976,142780.536,8
4977,142629.348,9
4978,164501.379,10
4979,177592.65,11
4980,178691.975,12
4981,213638.169,13
4982,223611.316,14
4983,208699.621,15
4984,157621.752,16
4985,98551.579,17
4986,44784.63,18
4987,6087.114,19
4988,0.0,20
4989,0.0,21
4990,0.0,22
4991,0.0,23
4992,0.0,0
4993,0.0,1
4994,0.0,2
4995,0.0,3
4996,0.0,4
4997,23571.421,5
4998,71972.491,6
4999,179220.33,7
5000,307476.302,8
5001,426903.802,9
5002,493641.182,10
5003,530737.841,11
5004,527910.578,12
5005,499866.119,13
5006,439452.631,14
5007,350602.335,15
5008,230531.053,16
5009,132455.724,17
5010,59443.455,18
5011,12866.584,19
5012,0.0,20
5013,0.0,21
5014,0.0,22
5015,0.0,23
5016,0.0,0
5017,0.0,1
5018,0.0,2
5019,0.0,3
5020,0.0,4
5021,16633.068,5
5022,70544.192,6
5023,159020.627,7
5024,254425.3,8
5025,346926.384,9
5026,355565.543,10
5027,340162.419,11
5028,300238.524,12
5029,249522.52,13
5030,186957.836,14
5031,123663.718,15
5032,91404.123,16
5033,56539.224,17
5034,23148.842,18
5035,1070.06,19
5036,0.0,20
5037,0.0,21
5038,0.0,22
5039,0.0,23
5040,0.0,0
5041,0.0,1
5042,0.0,2
5043,0.0,3
5044,0.0,4
5045,22002.09,5
5046,69481.665,6
5047,175356.098,7
5048,305692.21,8
5049,427984.151,9
5050,421909.984,10
5051,381874.323,11
5052,305686.872,12
5053,288388.513,13
5054,255105.354,14
5055,209314.521,15
5056,153610.726,16
5057,95378.31,17
5058,41794.784,18
5059,7028.794,19
5060,0.0,20
5061,0.0,21
5062,0.0,22
5063,0.0,23
5064,0.0,0
5065,0.0,1
5066,0.0,2
5067,0.0,3
5068,0.0,4
5069,12034.135,5
5070,37096.427,6
5071,93549.787,7
5072,167304.762,8
5073,253178.23,9
5074,281753.562,10
5075,304388.791,11
5076,302624.072,12
5077,316943.353,13
5078,302167.855,14
5079,258581.366,15
5080,201406.53,16
5081,127251.312,17
5082,56208.431,18
5083,6689.152,19
5084,0.0,20
5085,0.0,21
5086,0.0,22
5087,0.0,23
5088,0.0,0
5089,0.0,1
5090,0.0,2
5091,0.0,3
5092,0.0,4
5093,47091.748,5
5094,177460.488,6
5095,320596.121,7
5096,448052.453,8
5097,533748.906,9
5098,584867.579,10
5099,600771.419,11
5100,581999.171,12
5101,529157.6,13
5102,449198.193,14
5103,345679.709,15
5104,228976.256,16
5105,119846.663,17
5106,54153.729,18
5107,9421.458,19
5108,0.0,20
5109,0.0,21
5110,0.0,22
5111,0.0,23
5112,0.0,0
5113,0.0,1
5114,0.0,2
5115,0.0,3
5116,0.0,4
5117,45185.738,5
5118,176906.591,6
5119,319080.629,7
5120,434769.47,8
5121,504204.725,9
5122,552844.623,10
5123,570934.23,11
5124,554380.997,12
5125,505496.41,13
5126,429020.746,14
5127,331833.086,15
5128,221250.17,16
5129,121057.897,17
5130,54762.629,18
5131,8255.364,19
5132,0.0,20
5133,0.0,21
5134,0.0,22
5135,0.0,23
5136,0.0,0
5137,0.0,1
5138,0.0,2
5139,0.0,3
5140,0.0,4
5141,43351.874,5
5142,174968.353,6
5143,320762.261,7
5144,445484.224,8
5145,523478.897,9
5146,573492.116,10
5147,586212.366,11
5148,566459.338,12
5149,518624.902,13
5150,443373.541,14
5151,341916.77,15
5152,222860.348,16
5153,114878.089,17
5154,50264.913,18
5155,7101.451,19
5156,0.0,20
5157,0.0,21
5158,0.0,22
5159,0.0,23
5160,0.0,0
5161,0.0,1
5162,0.0,2
5163,0.0,3
5164,0.0,4
5165,41217.482,5
5166,172967.189,6
5167,318051.481,7
5168,446777.306,8
5169,531599.071,9
5170,584056.776,10
5171,599978.337,11
5172,581046.404,12
5173,529768.802,13
5174,448903.587,14
5175,342711.284,15
5176,222601.523,16
5177,113164.454,17
5178,49653.243,18
5179,6262.935,19
5180,0.0,20
5181,0.0,21
5182,0.0,22
5183,0.0,23
5184,0.0,0
5185,0.0,1
5186,0.0,2
5187,0.0,3
5188,0.0,4
5189,37148.137,5
5190,156227.523,6
5191,294699.868,7
5192,425401.042,8
5193,514608.017,9
5194,575168.494,10
5195,599419.482,11
5196,584098.924,12
5197,531126.001,13
5198,447871.718,14
5199,339984.416,15
5200,216421.685,16
5201,114984.361,17
5202,48179.37,18
5203,2763.644,19
5204,0.0,20
5205,0.0,21
5206,0.0,22
5207,0.0,23
5208,0.0,0
5209,0.0,1
5210,0.0,2
5211,0.0,3
5212,0.0,4
5213,24018.662,5
5214,135828.253,6
5215,280049.793,7
5216,414045.37,8
5217,512760.212,9
5218,564162.034,10
5219,581436.719,11
5220,561964.067,12
5221,499513.496,13
5222,410643.471,14
5223,306994.745,15
5224,204131.594,16
5225,109866.684,17
5226,46786.93,18
5227,3463.019,19
5228,0.0,20
5229,0.0,21
5230,0.0,22
5231,0.0,23
5232,0.0,0
5233,0.0,1
5234,0.0,2
5235,0.0,3
5236,0.0,4
5237,28257.759,5
5238,132885.114,6
5239,276146.483,7
5240,408791.586,8
5241,512066.327,9
5242,552868.383,10
5243,548766.38,11
5244,508628.858,12
5245,420056.914,13
5246,308870.198,14
5247,193730.617,15
5248,122287.334,16
5249,61147.433,17
5250,17048.108,18
5251,0.0,19
5252,0.0,20
5253,0.0,21
5254,0.0,22
5255,0.0,23
5256,0.0,0
5257,0.0,1
5258,0.0,2
5259,0.0,3
5260,0.0,4
5261,5015.587,5
5262,31219.197,6
5263,67021.699,7
5264,102612.867,8
5265,133346.249,9
5266,278318.867,10
5267,235055.295,11
5268,169762.665,12
5269,220900.8,13
5270,240271.239,14
5271,195442.96,15
5272,139777.497,16
5273,81949.996,17
5274,30878.63,18
5275,0.0,19
5276,0.0,20
5277,0.0,21
5278,0.0,22
5279,0.0,23
5280,0.0,0
5281,0.0,1
5282,0.0,2
5283,0.0,3
5284,0.0,4
5285,16600.69,5
5286,111134.649,6
5287,185036.247,7
5288,233887.548,8
5289,235668.838,9
5290,305184.099,10
5291,355511.763,11
5292,383075.219,12
5293,331449.288,13
5294,265626.325,14
5295,191815.065,15
5296,171554.055,16
5297,103016.608,17
5298,44600.167,18
5299,1705.03,19
5300,0.0,20
5301,0.0,21
5302,0.0,22
5303,0.0,23
5304,0.0,0
5305,0.0,1
5306,0.0,2
5307,0.0,3
5308,0.0,4
5309,23529.143,5
5310,149673.933,6
5311,286248.504,7
5312,364337.255,8
5313,394803.438,9
5314,463976.706,10
5315,504735.838,11
5316,505930.613,12
5317,397149.539,13
5318,258371.297,14
5319,112117.873,15
5320,80029.518,16
5321,45517.238,17
5322,14794.178,18
5323,0.0,19
5324,0.0,20
5325,0.0,21
5326,0.0,22
5327,0.0,23
5328,0.0,0
5329,0.0,1
5330,0.0,2
5331,0.0,3
5332,0.0,4
5333,15848.796,5
5334,54012.387,6
5335,124945.399,7
5336,202461.767,8
5337,280662.88,9
5338,337536.223,10
5339,375178.237,11
5340,383354.332,12
5341,379099.382,13
5342,343662.842,14
5343,275678.255,15
5344,199345.872,16
5345,104397.289,17
5346,41820.186,18
5347,815.189,19
5348,0.0,20
5349,0.0,21
5350,0.0,22
5351,0.0,23
5352,0.0,0
5353,0.0,1
5354,0.0,2
5355,0.0,3
5356,0.0,4
5357,8544.322,5
5358,52629.644,6
5359,188500.696,7
5360,352607.173,8
5361,491655.763,9
5362,507737.294,10
5363,467287.513,11
5364,384187.077,12
5365,328408.538,13
5366,259870.24,14
5367,189640.501,15
5368,134278.762,16
5369,76632.022,17
5370,26529.814,18
5371,0.0,19
5372,0.0,20
5373,0.0,21
5374,0.0,22
5375,0.0,23
5376,0.0,0
5377,0.0,1
5378,0.0,2
5379,0.0,3
5380,0.0,4
5381,18431.656,5
5382,144618.813,6
5383,280437.42,7
5384,404119.875,8
5385,486826.542,9
5386,537898.693,10
5387,556041.499,11
5388,536857.555,12
5389,469885.138,13
5390,379683.01,14
5391,272108.136,15
5392,163020.526,16
5393,75860.594,17
5394,12725.447,18
5395,0.0,19
5396,0.0,20
5397,0.0,21
5398,0.0,22
5399,0.0,23
5400,0.0,0
5401,0.0,1
5402,0.0,2
5403,0.0,3
5404,0.0,4
5405,17451.05,5
5406,140021.953,6
5407,270443.005,7
5408,379457.101,8
5409,424718.546,9
5410,416522.307,10
5411,371734.858,11
5412,284410.956,12
5413,250820.346,13
5414,205123.512,14
5415,151359.575,15
5416,97091.501,16
5417,48336.447,17
5418,11910.036,18
5419,0.0,19
5420,0.0,20
5421,0.0,21
5422,0.0,22
5423,0.0,23
5424,0.0,0
5425,0.0,1
5426,0.0,2
5427,0.0,3
5428,0.0,4
5429,4622.875,5
5430,48050.731,6
5431,110064.073,7
5432,171803.551,8
5433,222755.665,9
5434,230818.485,10
5435,205512.818,11
5436,165563.503,12
5437,157330.908,13
5438,138131.716,14
5439,111039.926,15
5440,97482.524,16
5441,63806.239,17
5442,22285.747,18
5443,0.0,19
5444,0.0,20
5445,0.0,21
5446,0.0,22
5447,0.0,23
5448,0.0,0
5449,0.0,1
5450,0.0,2
5451,0.0,3
5452,0.0,4
5453,5935.912,5
5454,57689.791,6
5455,145954.037,7
5456,236811.31,8
5457,315905.233,9
5458,418409.77,10
5459,485748.533,11
5460,507178.801,12
5461,459160.24,13
5462,385184.806,14
5463,286016.141,15
5464,179758.809,16
5465,93676.075,17
5466,36622.057,18
5467,0.0,19
5468,0.0,20
5469,0.0,21
5470,0.0,22
5471,0.0,23
5472,0.0,0
5473,0.0,1
5474,0.0,2
5475,0.0,3
5476,0.0,4
5477,10604.667,5
5478,100306.869,6
5479,182162.021,7
5480,229555.403,8
5481,221177.47,9
5482,257105.59,10
5483,276943.897,11
5484,277440.708,12
5485,260274.514,13
5486,227354.229,14
5487,181081.765,15
5488,125107.053,16
5489,68356.658,17
5490,19479.916,18
5491,0.0,19
5492,0.0,20
5493,0.0,21
5494,0.0,22
5495,0.0,23
5496,0.0,0
5497,0.0,1
5498,0.0,2
5499,0.0,3
5500,0.0,4
5501,3489.852,5
5502,44638.989,6
5503,155167.059,7
5504,299791.01,8
5505,433599.292,9
5506,433533.979,10
5507,376563.131,11
5508,277191.786,12
5509,260910.23,13
5510,227153.318,14
5511,180782.355,15
5512,124189.36,16
5513,66996.453,17
5514,17909.19,18
5515,0.0,19
5516,0.0,20
5517,0.0,21
5518,0.0,22
5519,0.0,23
5520,0.0,0
5521,0.0,1
5522,0.0,2
5523,0.0,3
5524,0.0,4
5525,2001.655,5
5526,43523.659,6
5527,105086.381,7
5528,169235.368,8
5529,221018.605,9
5530,386403.303,10
5531,494406.2,11
5532,530105.973,12
5533,435551.564,13
5534,310863.108,14
5535,178809.494,15
5536,122618.509,16
5537,65242.155,17
5538,17241.816,18
5539,0.0,19
5540,0.0,20
5541,0.0,21
5542,0.0,22
5543,0.0,23
5544,0.0,0
5545,0.0,1
5546,0.0,2
5547,0.0,3
5548,0.0,4
5549,2282.255,5
5550,42322.384,6
5551,118660.594,7
5552,216978.689,8
5553,304738.731,9
5554,354443.852,10
5555,372917.471,11
5556,366495.726,12
5557,284874.214,13
5558,194785.688,14
5559,103464.093,15
5560,71003.83,16
5561,35745.151,17
5562,7234.744,18
5563,0.0,19
5564,0.0,20
5565,0.0,21
5566,0.0,22
5567,0.0,23
5568,0.0,0
5569,0.0,1
5570,0.0,2
5571,0.0,3
5572,0.0,4
5573,0.0,5
5574,21708.473,6
5575,79133.999,7
5576,164472.819,8
5577,121695.752,9
5578,257719.499,10
5579,371481.62,11
5580,437893.0,12
5581,414296.141,13
5582,357927.642,14
5583,273132.894,15
5584,165864.253,16
5585,88329.115,17
5586,27544.491,18
5587,0.0,19
5588,0.0,20
5589,0.0,21
5590,0.0,22
5591,0.0,23
5592,0.0,0
5593,0.0,1
5594,0.0,2
5595,0.0,3
5596,0.0,4
5597,5019.3,5
5598,104846.739,6
5599,238650.687,7
5600,354335.866,8
5601,419240.509,9
5602,476357.562,10
5603,494308.569,11
5604,479720.638,12
5605,432730.739,13
5606,360745.829,14
5607,261063.872,15
5608,158062.872,16
5609,76608.681,17
5610,25408.273,18
5611,0.0,19
5612,0.0,20
5613,0.0,21
5614,0.0,22
5615,0.0,23
5616,0.0,0
5617,0.0,1
5618,0.0,2
5619,0.0,3
5620,0.0,4
5621,4258.274,5
5622,110529.091,6
5623,249727.243,7
5624,375599.623,8
5625,455674.288,9
5626,509016.781,10
5627,524673.441,11
5628,504925.656,12
5629,457253.023,13
5630,380114.354,14
5631,271718.163,15
5632,160210.996,16
5633,77136.917,17
5634,20792.025,18
5635,0.0,19
5636,0.0,20
5637,0.0,21
5638,0.0,22
5639,0.0,23
5640,0.0,0
5641,0.0,1
5642,0.0,2
5643,0.0,3
5644,0.0,4
5645,2812.509,5
5646,78879.58,6
5647,174243.355,7
5648,219658.051,8
5649,213186.945,9
5650,254645.135,10
5651,271770.865,11
5652,269100.494,12
5653,348877.322,13
5654,346543.849,14
5655,268457.542,15
5656,157080.686,16
5657,77464.141,17
5658,23793.672,18
5659,0.0,19
5660,0.0,20
5661,0.0,21
5662,0.0,22
5663,0.0,23
5664,0.0,0
5665,0.0,1
5666,0.0,2
5667,0.0,3
5668,0.0,4
5669,3259.449,5
5670,107104.754,6
5671,251280.951,7
5672,384877.966,8
5673,479135.036,9
5674,529164.888,10
5675,537603.342,11
5676,508627.006,12
5677,446825.677,13
5678,359150.48,14
5679,250901.649,15
5680,154655.791,16
5681,69162.15,17
5682,16976.215,18
5683,0.0,19
5684,0.0,20
5685,0.0,21
5686,0.0,22
5687,0.0,23
5688,0.0,0
5689,0.0,1
5690,0.0,2
5691,0.0,3
5692,0.0,4
5693,0.0,5
5694,34444.28,6
5695,93158.003,7
5696,155567.387,8
5697,207203.002,9
5698,228517.869,10
5699,228586.154,11
5700,212326.509,12
5701,181007.67,13
5702,141586.484,14
5703,97664.271,15
5704,63972.428,16
5705,29704.551,17
5706,3361.189,18
5707,0.0,19
5708,0.0,20
5709,0.0,21
5710,0.0,22
5711,0.0,23
5712,0.0,0
5713,0.0,1
5714,0.0,2
5715,0.0,3
5716,0.0,4
5717,0.0,5
5718,16817.914,6
5719,64166.784,7
5720,130848.985,8
5721,208852.267,9
5722,303077.532,10
5723,376045.299,11
5724,410676.439,12
5725,315759.058,13
5726,207486.712,14
5727,95290.394,15
5728,62561.979,16
5729,28538.432,17
5730,2464.121,18
5731,0.0,19
5732,0.0,20
5733,0.0,21
5734,0.0,22
5735,0.0,23
5736,0.0,0
5737,0.0,1
5738,0.0,2
5739,0.0,3
5740,0.0,4
5741,880.693,5
5742,84890.912,6
5743,212384.095,7
5744,312950.562,8
5745,363322.178,9
5746,362802.697,10
5747,327186.694,11
5748,261745.321,12
5749,243426.006,13
5750,208326.179,14
5751,160316.155,15
5752,121759.116,16
5753,66980.745,17
5754,11147.923,18
5755,0.0,19
5756,0.0,20
5757,0.0,21
5758,0.0,22
5759,0.0,23
5760,0.0,0
5761,0.0,1
5762,0.0,2
5763,0.0,3
5764,0.0,4
5765,445.071,5
5766,82328.651,6
5767,221375.184,7
5768,355133.899,8
5769,450101.073,9
5770,502255.208,10
5771,516168.742,11
5772,493928.59,12
5773,437586.534,13
5774,352872.775,14
5775,243428.668,15
5776,132972.635,16
5777,56955.138,17
5778,12433.543,18
5779,0.0,19
5780,0.0,20
5781,0.0,21
5782,0.0,22
5783,0.0,23
5784,0.0,0
5785,0.0,1
5786,0.0,2
5787,0.0,3
5788,0.0,4
5789,415.667,5
5790,63336.396,6
5791,126170.224,7
5792,147014.44,8
5793,112254.942,9
5794,134314.702,10
5795,146641.186,11
5796,147428.134,12
5797,173340.366,13
5798,174773.496,14
5799,154580.865,15
5800,98860.64,16
5801,44919.504,17
5802,3032.374,18
5803,0.0,19
5804,0.0,20
5805,0.0,21
5806,0.0,22
5807,0.0,23
5808,0.0,0
5809,0.0,1
5810,0.0,2
5811,0.0,3
5812,0.0,4
5813,15.811,5
5814,60928.124,6
5815,165614.965,7
5816,237264.71,8
5817,279925.811,9
5818,300229.146,10
5819,287925.839,11
5820,253445.867,12
5821,284790.751,13
5822,272750.916,14
5823,222411.77,15
5824,127124.305,16
5825,54348.523,17
5826,2007.032,18
5827,0.0,19
5828,0.0,20
5829,0.0,21
5830,0.0,22
5831,0.0,23
5832,0.0,0
5833,0.0,1
5834,0.0,2
5835,0.0,3
5836,0.0,4
5837,0.0,5
5838,13548.734,6
5839,45851.688,7
5840,82219.57,8
5841,112989.577,9
5842,135713.107,10
5843,148126.47,11
5844,148883.063,12
5845,139108.909,13
5846,118636.242,14
5847,91033.182,15
5848,96214.45,16
5849,53967.954,17
5850,3913.413,18
5851,0.0,19
5852,0.0,20
5853,0.0,21
5854,0.0,22
5855,0.0,23
5856,0.0,0
5857,0.0,1
5858,0.0,2
5859,0.0,3
5860,0.0,4
5861,0.0,5
5862,25445.652,6
5863,106350.132,7
5864,231446.06,8
5865,345082.373,9
5866,430066.436,10
5867,478463.828,11
5868,479415.569,12
5869,422816.717,13
5870,335521.44,14
5871,228107.439,15
5872,121788.452,16
5873,53979.403,17
5874,4533.548,18
5875,0.0,19
5876,0.0,20
5877,0.0,21
5878,0.0,22
5879,0.0,23
5880,0.0,0
5881,0.0,1
5882,0.0,2
5883,0.0,3
5884,0.0,4
5885,0.0,5
5886,71063.155,6
5887,193641.363,7
5888,244774.292,8
5889,196167.391,9
5890,205026.245,10
5891,183464.496,11
5892,145976.821,12
5893,135950.926,13
5894,116036.374,14
5895,87491.219,15
5896,54532.275,16
5897,20823.221,17
5898,0.0,18
5899,0.0,19
5900,0.0,20
5901,0.0,21
5902,0.0,22
5903,0.0,23
5904,0.0,0
5905,0.0,1
5906,0.0,2
5907,0.0,3
5908,0.0,4
5909,0.0,5
5910,22863.781,6
5911,80091.171,7
5912,142014.858,8
5913,194330.911,9
5914,236956.194,10
5915,253681.214,11
5916,250933.023,12
5917,230209.599,13
5918,192901.696,14
5919,146436.019,15
5920,90450.604,16
5921,36596.28,17
5922,0.0,18
5923,0.0,19
5924,0.0,20
5925,0.0,21
5926,0.0,22
5927,0.0,23
5928,0.0,0
5929,0.0,1
5930,0.0,2
5931,0.0,3
5932,0.0,4
5933,0.0,5
5934,11413.347,6
5935,55361.023,7
5936,121399.564,8
5937,193306.06,9
5938,319743.866,10
5939,399368.345,11
5940,424156.104,12
5941,343766.061,13
5942,242057.55,14
5943,141574.047,15
5944,104321.747,16
5945,47260.859,17
5946,1390.861,18
5947,0.0,19
5948,0.0,20
5949,0.0,21
5950,0.0,22
5951,0.0,23
5952,0.0,0
5953,0.0,1
5954,0.0,2
5955,0.0,3
5956,0.0,4
5957,0.0,5
5958,30027.257,6
5959,98573.47,7
5960,155454.523,8
5961,190383.432,9
5962,258752.573,10
5963,302863.122,11
5964,322395.847,12
5965,272006.268,13
5966,206840.862,14
5967,141899.074,15
5968,75530.319,16
5969,23039.358,17
5970,0.0,18
5971,0.0,19
5972,0.0,20
5973,0.0,21
5974,0.0,22
5975,0.0,23
5976,0.0,0
5977,0.0,1
